,user_name,user_description,user_location,user_verification,date,text,hashtags,source,retweets
10,Manni Ratliff,It’s me. I’m back. For exactly the reason you suspect.,"Hardin, MT",False,2022-06-19 03:36:06,"@AveMerci Oh, as someone from Montana who gets the pleasure of every urbprog rat come up to Yellowstone/Glacier every summer and NEVER learned “leave it better than you found it”, I FELT this one. Patched bikers on their way to Sturgis are a million times more polite than stoners.",,Twitter for iPhone,0
11,Arizona Driver Mgzn,"The Enthusiast's Guide to Life Behind the Wheel. Vehicles, road trips, events, personalities and more. Published bimonthly.",Scottsdale AZ,False,2022-06-18 23:43:09,"Drove to Tortilla Flat in the Kia EV6 to catch a Rat Rod Addiction event. Ran a little late &amp; missed it. But the parking lot had greats 4x4s, road bikes, a 911 and this C8 Corvette in Ceramic Matrix Gray Metallic (more like we expected Glacier paint to look on the Kia?). 🤔🖌 https://t.co/BGcFrxe4uD",,Twitter Web App,2
12,Kay,"She/Her 👩🏻
Not Spoiler Free 😈
DMs are always open 💌
Spy x Family 🔍🕵🏻 / Miraculous ladybug 🐾🐞 / Itzy 🐺 🍯 🐱 🦊 🐰 /
æspa fanpage 💜🌙 ⭐️🦋",Somewhere in Kwangya,False,2022-06-16 00:09:19,@andre_glacier Mr Rat ?,,Twitter Web App,0
13,🪗 Rikki / Tom !!,"Currently drawing BC and FNAF - Artist for @EvanSurvivalAU - PROSHIP/NSFW DNI!!
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
he/him, INFP & 16, USE TONE TAGS!!",🇲🇽 eng/spn,False,2022-06-23 03:32:48,@aquatic_gales it's a kangaroo rat! weird but lovely https://t.co/yo4LuhXCYI,,Twitter for Android,0
14,Space Coyotemaru,She/her. Easily motivated by food and colored bits of plastic.,"Kentucky, USA",False,2022-06-22 00:58:34,The european medieval armory! Of all the interpretations I've seen of St. George's dragon over the years but  fishhook-nosed aquatic lizard rat bat is definitely An Interpretation. https://t.co/1dc8v75ZPI,,Twitter for Android,0
15,AUMNH,"Our mission is to document, understand, and preserve biodiversity in order to educate people of all ages about our planet’s rich natural history.",,False,2022-06-17 18:48:29,Day 4: Our Aquatic invertebrates &amp; Paleontology were a hit! Campers went dip netting and found a beautiful grey rat snake. ￼ https://t.co/7zNbMA0iu3,,Twitter for iPhone,1
16,Gundham Thoughts 🐹,"Gundham Tanaka (田中 眼蛇夢), is a student of Hope's Peak Academy's Class 77-B, and a participant of the Killing School Trip featured in Danganronpa 2: Goodbye Despa",Jabberwock Island,False,2022-06-23 11:22:26,"Hamsters are rodents (order Rodentia) belonging to the subfamily Cricetinae, which contains 19 species classified in seven genera. They have become established as popular small pets. The best known species of hamster is the golden or Syrian hamster (Mesocricetus a",,"Cheap Bots, Done Quick!",0
17,lova,,"she/her, aro, intp5w6, 18",False,2022-06-22 21:08:22,@marii_hsh1 yk what ı knew you would say that.. hamster or fish will be fine.. golden dog can also be. actually a good dog can be very good for you,,Twitter for Android,0
18,Flups,You had me at ‘Meat Tornado’.,,False,2022-06-22 20:29:05,@MIME_666 It’s a golden hamster when you retire.,,Twitter for iPhone,0
19,CNP TRANSACTION,Contact: @NyanchuNFT,,False,2022-06-22 11:44:09,"【Sold】
《Leelee-Golden hamster #01864》

Buyer：sizimin
Price：0.99ETH / 1086.82USD
Tx Time(JST)：2022-06-22 20:43:24
***********************
Owners：4396
Floor Price：0.649ETH
Total Volume：1763ETH
#CryptoNinjaPartners #CNP
https://t.co/Fokwz9Nak8",,CNP TRANSACTION APP,0
20,Ronnie Lopes,I love music and making arts and crafts.,"Columbus, IN",False,2022-06-22 10:10:18,"A few days ago, I decided to adopt a hamster. I named her Eevee, because of her personality is similar to Eevee. Shy, noisy, and playful. She’s a golden brown Syrian hamster.",,Twitter for iPhone,0
21,kevin lansdown,,"Richmond, London",False,2022-06-22 08:02:23,@Mike_Fabricant Is the Golden Hamster going with you?,,Twitter for iPhone,0
22,Drew Shardlow,"General Practitioner /
Software engineer /
Runner /
Old Git!",Bordeaux,False,2022-06-21 15:47:10,"@RhonddaBryant @mrjamesob I have recruited civil servants. It is a minefield. To suggest that proposing your mistress for a role is in any way normal, proper and not corrupt is patently absurd. I want two things. Michael Fabricant to stop using a golden hamster as a toupée and to stop being a BJ apologist",,Twitter for Android,0
23,CNP TRANSACTION,Contact: @NyanchuNFT,,False,2022-06-21 14:28:39,"【Sold】
《Leelee-Golden hamster #19228》

Buyer：kobayashi8888
Price：0.95ETH / 1042.91USD
Tx Time(JST)：2022-06-21 23:28:13
***********************
Owners：4374
Floor Price：0.65ETH
Total Volume：1730ETH
#CryptoNinjaPartners #CNP
https://t.co/WOwwQe2E6C",,CNP TRANSACTION APP,0
24,CNP TRANSACTION,Contact: @NyanchuNFT,,False,2022-06-21 13:20:14,"【Sold】
《Leelee-Golden hamster #20719》

Buyer：chihah
Price：2.0ETH / 2195.6USD
Tx Time(JST)：2022-06-21 22:17:43
***********************
Owners：4374
Floor Price：0.64ETH
Total Volume：1726ETH
#CryptoNinjaPartners #CNP
https://t.co/cXjJGMj8qY",,CNP TRANSACTION APP,0
25,Flip Alerts,A friendly robot tasked with finding alpha in the NFT ecosystem. Feedback welcome @flip_xyz,,False,2022-06-21 13:18:31,"Sale 223% Above Floor

Leelee-Golden hamster #20719 sold for 2 ETH ($2,293.18)

CryptoNinja Partners floor: 0.62
Flip Rarity Score: 522.8 (3,904/22,222)

https://t.co/T2QsYjBGsK",,flip-alerts,0
26,Patrickschaub,,,False,2022-06-23 18:32:40,@OccupyDemocrats Florida people Love Disney. They help keep property taxes down plus employ a good amount of people in Florida. You screw with the mouse you screw with Florida. HELP THE MOUSE KICK DESANTIS OUT. A VOTE FOR BLUE IS A VOTE TO MICKY &amp; MINNY,,Twitter for Android,0
27,Gail Lynch,I have quite the comedic touch,,False,2022-06-23 13:59:25,"@Jomomma53168572 @OccupyDemocrats @CherylL82972029 Florida is a wasteland of idiots and greed. Florida will never get a penny from me. I feel bad for the women, and the people that really need help in Florida. Not to mention the natural beauty that is being destroyed every day of the week. I agree with Mickey Mouse.",,Twitter for iPhone,1
28,Toks Nilhaw,Progressive: I pledge allegiance to liberty and justice for all. Isn't that the important part? Don't care if you follow me back. Peace.,South Florida,False,2022-06-23 13:35:13,"It appears had two ""Florida Men"" run for governor last time. No one could have been more divisive than DeSantis. He could not find a way to get along with Mickey Mouse. He hired a whacko doctor for attorney general. He's a spoiled jerk.
  https://t.co/Ajp4bB7nAa",,Twitter Web App,0
29,🇺🇸🍊 the white mouse,"VERIFY EVERYTHING *even salt looks like sugar
🚀💫
 @elonmusk
@DefiantLS 
@Liz_Wheeler",🇺🇸 USA ,False,2022-06-23 12:32:29,"200+ teens broke into an $8 MILLION dollar mansion in Santa Rosa, Florida (30 minutes west of Destin Beach) for partying, drinking, drugs, looting, sex, &amp; even posted pictures on social media.
https://t.co/F3KqJA6d7n
🚨 Neighbors Called The Police",,Twitter Web App,10
30,Mike Friedman,"former used bookseller, author of The Carriage Driver series",California,False,2022-06-23 12:00:03,"Peggy Cole's, The Pub - Cat &amp; mouse &amp; murder: Florida is the setting, survival is the game. https://t.co/tmMlUzyyH6 https://t.co/E9kwCo0gfY",,SweeterTweet,0
31,mightymouse,"Bartender and CNA and cook #SWAT🇺🇸#true blue#voteBiden#Trumpsawhacko, fur baby mama, cancer surthrivor ☺️🇺🇦🇺🇦#StandWithUkraine",,False,2022-06-23 05:56:03,"Florida Governor Ron “ DeathSantis” DeSantis has that nickname because he did NOTHING for Floridians during Covid murdering thousands. He is also a Nazi sympathizer, hangs out with pedophile Matt Gaetz, HATES Mickey Mouse and LOVES seditious groups like the Oathkeepers! https://t.co/KzT2xCtpOc",,Twitter for iPhone,1
32,Brandon Evans,#WPS 🐗#Milehighbasketball #GoAvsGo #GoPackGo,"Denver, CO",False,2022-06-23 04:41:00,@SteveStaeger I knew ppl in Florida were still mad at Mickey Mouse,,Twitter for iPhone,0
33,KYLE KUZMA FOR MVP (FIRE FORSYTHE),DC SPORTS SOLO UR FRANCHISE 🤣| block = i own you 🤡 | #1 Tom WilGOAT fan | #1 KuzGOAT Fan | CurBust is 0-5 in the finals in my book 📚 |#DCABOVEALL #ALLCAPS,,False,2022-06-23 03:28:16,"@TBLightning Wow. I won free tickets to Disneyworld in a contest at work, for some reason it said “Amalie Arena, Tampa, Florida.” I drove to the address, confused, and saw none other than StamBust selling cheesesteaks and KucheFlop, in a Mickey Mouse costume. Shame on you BoLts!",,Twitter for iPhone,1
34,ALEJANDRO KIRK SZN,#BillsMafia #GoHabsGo #WeTheNorth | not a troll | a big caufield enjoyer | Shane Wright will become the goat | i pull no bitches😢😢😢,,False,2022-06-23 03:27:56,"@TBLightning Wow. I won free tickets to Disneyworld in a contest at work, for some reason it said “Amalie Arena, Tampa, Florida.” I drove to the address, confused, and saw none other than Nikita Kucheflop selling cheesesteaks and Andrei Vasslilevskiy, in a Oversized Mickey Mouse costume.",,Twitter for iPhone,1
35,bu (39-30),autism bottled from its roots,2x pimpy 3x bape,False,2022-06-23 03:27:52,"@TBLightning I can’t believe it! I was having a great time at the putting green with my son in Florida when all of a sudden, a whole gang of people in Mickey Mouse costumes showed up. My son asked “Who are those guys?” To my amusement, it was the Tampa Bay Frauds!",,Twitter for iPad,0
36,🐇🌱Willow🌱🐇,33/Turbo Lesbian/They/She✨I use lists to follow artists!✨RT heavy✨💘@speedyelite💘Icon art by @_faefox_ Header by Leonora Carrington,,False,2022-06-18 14:33:53,"Birds spotted at the feeder since putting it up last week:

-Tufted titmouse (very common)
-Black-capped chickadee (common)
-Mourning dove (ground only, uncommon)
-House finch (uncommon)
-Carolina wren (rare)
-Northern flicker (only once)

And a very determined gray squirrel! https://t.co/6wBke30moQ",,Twitter for iPhone,0
37,Greeshma,"Much more muchier now...finally found my muchness... Ex-Armywoman,Birder,Dancer,Visual-Artist",land of the dawnlit mountains,False,2022-06-18 04:38:26,@geet_freebird @existentialand @pnkjshm @bindasfauji That tint of red on its belly....think it is the Red-bellied tree squirrel or Pallas's squirrel....only found in the NorthEast of the country,,Twitter for Android,0
38,BDJournal,Accelerates biodiversity data publication & dissemination. The 1st to offer integrated narrative & data within an article! Powered by @Pensoft & @ARPHAplatform,,False,2022-06-22 14:27:47,"🐿️This study gives a detailed assessment of the results from a population reinforcement of a European ground #squirrel's colony in south-eastern Bulgaria🇧🇬.

🔗Read more: https://t.co/6EAgtAncSh",,Twitter Web App,0
39,Isaiah Rowe,London/Surrey based Birder and passionate Wildlife Photographer | 20,,False,2022-06-19 17:47:17,Another image from last month whilst visiting a European Ground Squirrel colony. #TwitterNatureCommunity https://t.co/iZnmSpDuBq,"[{'text': 'TwitterNatureCommunity', 'indices': [81, 104]}]",Twitter for iPad,0
40,Essence of Lursa #StrongerTogether 🐾☂️🦎🌊,"#TheResistance #NeverForgetJanuary6th  #StandWithUkraine  #BLM *Mother, Sister, Daughter, Thinker, Empathetic, animal lover, an afghan maker 🌊💃🏽☂️🕸️🦎🐍🍒",,False,2022-06-15 16:00:28,"“Photo bomb” by Anne Lindner.
Animal: European Ground Squirrel
Location of shot: Vienna, Austria https://t.co/SKspeT1Q29",,Twitter Web App,1
41,Mary Keiser,Mom | Enjoying the Gift of Creativity in All 💚 |  Nature Lover | Storytelling | Film | Art | Photography | Music | Motto: Brighten Someone's Day,United States,False,2022-06-15 15:37:24,"The European ground squirrel is a voracious vegan. 😂😎

📸 Marie-Luce Hubert and Jean-Louis Klein

#Photography #nature #wildlife https://t.co/fFx0fB7l28","[{'text': 'Photography', 'indices': [97, 109]}]",Twitter for iPhone,4
42,GeekysCorner,I draw on my main @GeekyTheArtist • I'm asexual biromantic and go by any pronouns under the sun • I joke around here to avoid my crippling anxiety,Gay Land With The Bois,False,2022-06-22 02:29:17,"Larga Seal, Least Chipmunk, Lechwe, Lesser Bushbaby, Lion, Lion Tailed Macaque, Lion Tamarin, Little Brown Bat, Livingstone's Fruit Bat, Long Eared Hedgehog, Long Footed Tree Shrew, Macaque, Markhor, Marten, Masked Palm Civet, Moco, Mohol Galago, Moor Macaque, Moose,",,Twitter for Android,0
43,wasd,"Bot that makes fake bat facts.
Currently only for Pteropodoidea aka fruit bats.",Currently hiding in a cave,False,2022-06-15 12:42:07,Bat fact: The Aru flying fox and the Aldabra flying fox are both formulaic. 🦇,,"Cheap Bots, Done Quick!",0
44,Camptown Wiki,"The Camptown Wiki sings this song.

Forked from @wiki_tmnt. I look at random Wikipedia articles and try to form song lyrics out of them.",,False,2022-06-17 10:40:24,"Ashy-headed flying fox
Doo dah, doo dah
Battle of the Admin Box
Oh, doo dah day",,Camptown Wiki,0
