,user_name,user_description,user_location,user_verification,date,text,hashtags,source,retweets
11,Ed Stronski,"B.S. Nuclear Engineering, RPI;   B.S. Meteorology, SUNY Oswego,
Private Pilot Cert., single engine land, 
Seasonal tax preparation       Enrolled Agent 89714","Liverpool, NY ( Syracuse )",False,2022-06-22 02:10:56,"@SeanCarrollNews @BenWalsh44 Old news. The absence of M. Mouse, D. Duck, Ben Dover and Eileen Dover is disconcerting. The absence of write-ins for Cristoforo Columbo for mayor, a long upstanding prominent figure in Syracuse, is particularly shocking. https://t.co/bzc9BxQ8Sw @DustinCzarny",,Twitter Web App,0
12,Dimes,@DALAN0B4NT0N,,False,2022-06-20 23:07:39,@LocoLaker24 LA mayor knows it’s Mickey Mouse,,Twitter for iPhone,0
13,klemkadiddlekopper,,,False,2022-06-19 05:42:27,Chicago ward hiring private security patrols https://t.co/33hEt9qpeJ It has come to this? Chicago neighborhoods have to hire private security. The city Politician's failing again to manage. The incompetence from Mayor to mouse catcher is appalling.  Where are the rat traps?,,Twitter Web App,0
14,Chloe,I’m making it a boy’s name | he/she/they | accidental St Kilda expert @thekilda | I made something horrible @EthicsTownRadio,,False,2022-06-17 07:37:48,"This is my 1st show from when I was 16. It’s a cosmic horror about a journalist and a corrupt mayor, set in a classroom diorama. I drew this with a mouse on a school computer. I found it whilst trying to find something to actually work on while I was house sitting https://t.co/kk84QkQIhL",,Twitter for iPhone,0
15,toxic100bot,Toxic100bot connects the actions of the top 100 corporate air polluters (PERI Index) with the loss of the top 100 most endangered species.,,False,2022-06-16 12:35:40,"Today, Rio Tinto's anti-environmental policy influences are butchering the soaring Red crested tree rat.",,"Cheap Bots, Done Quick!",0
16,MatthewOsowski ❤️Mia you tubps4 switch DAZN twitch,Matthewosowski 2 Magen Osowski 1 life3605301jfk John football smke Osowski basketball picture pictures1312852396september16 2000 21177391970741773919707460638IL,"Chicago, IL",False,2022-06-17 08:45:32,The weather in White Plains do that OK with it right now where are the dirty whipping rat being the hell what I’ll be able to be at Track by the city could we do it do we have it there a way to track me up I don’t tell me off can you delete it I want to be Track while we have the,,Twitter for iPhone,0
17,Oregon 59ers,Oregon's Human & Natural History,,False,2022-06-16 18:23:44,"@caranthirs Fan of Magic Rat’s Plains Elves (hermaphroditic so can bear kids or father them)-AU has line of Finwe partially descended from them, otherwise lack of mention of females means 2nd born involved maybe 🤔",,Twitter for iPad,0
18,Fantasy Bot Pets,All pets up for adoption! Generate your own pets at the source URL. Bot by @Fentroid,"Santa Cruz, CA",False,2022-06-14 07:11:14,Onor the mean glowing violet hydra rat of the plains,,"Cheap Bots, Done Quick!",0
19,Did You Know? Animal Facts,"We love animals! Expect crazy, fascinating, happy, wacky and unbelievable animal facts every week!","New Jersey, USA",False,2022-06-20 06:59:16,"The Pseudomys gouldii or Gould's Mouse, also known as The Shark Bay Mouse or The Djoongari, is native to Bernier Island in Western Australia. Named after Elizabeth the wife of ornithologist John Gould, they were last seen in 1857. 164 years later in 2021, they were rediscovered! https://t.co/XFKh4RGBK7",,Twitter for Android,0
20,Larry Tyner,"Join me on Instagram. https://t.co/ObQWC9mP2F       Sounds good, let me grab my camera.","Knoxville, TN",False,2022-06-18 01:35:21,"004 Mouse Creek Falls, Big Creek, Great Smoky Mtns NP, North Carolina #nature #waterfall https://t.co/PEE69iUBML","[{'text': 'nature', 'indices': [70, 77]}, {'text': 'waterfall', 'indices': [78, 88]}]",The Social Jukebox,1
21,Guy Ballard,"Science for wildlife management. Predators. Pests. Conservation. 
Comments are mine, not those of my employers or funding bodies.","Armidale, Australia",False,2022-06-16 19:45:59,@pat_m_norman @antsharwood Doesn’t immediately look like Antechinus sp. to me. Have asked colleagues and one suggested smoky mouse.,,Twitter for iPhone,0
22,Dr Marissa Parrott,Reproductive Biologist in Wildlife Conservation & Science @ZoosVictoria. #FightingExtinction. #TeamHB4 @HomewardBound16.  Tweeting in a personal capacity.,,False,2022-06-17 23:21:05,"Check out the amazing animal toolkits including the new Pookila/New Holland Mouse toolkit for teachers &amp; students below! Sharing the love for our amazing threatened species ❤️🐭
@ZoosVictoria #FightingExtinction #education https://t.co/A0UR1UbaF2",,Twitter for Android,1
23,Moonlit Sanctuary Wildlife Conservation Park,"Dedicated to the conservation of endangered species. Breeding orange-bellied parrots, Regent honeyeaters for release Open every day.",Pearcedale Vic Australia,False,2022-06-17 23:12:45,Thrilled to be starting the journey towards ensuring the survival of Pookila (New Holland Mouse) in Victoria. Natives rodents are our neglected fauna and are delightful animals. https://t.co/J0VQqJPS6Z,,Twitter for iPad,1
24,Chris Vella,Fighting Extinction Schools Coordinator at Zoos Victoria. Views expressed are my own.,"Melbourne, Victoria",False,2022-06-17 07:43:58,"Big news for this little native mouse. Any #teachers keen to investigate this species with their class check out the @ZoosVictoria Pookilla, New Holland Mouse Toolkit https://t.co/FkuMEe9DhI https://t.co/0aY6KhDb8K","[{'text': 'teachers', 'indices': [43, 52]}]",Twitter for iPhone,1
