,user_name,user_description,user_location,user_verification,date,text,hashtags,source,retweets
10,GeekysCorner,I draw on my main @GeekyTheArtist • I'm asexual biromantic and go by any pronouns under the sun • I joke around here to avoid my crippling anxiety,Gay Land With The Bois,False,2022-06-22 02:45:28,"Sika Deer, Slender Teee Shrew, Snub Nosed Monkey, Sooty Mangabey, Sperm Whale, Spider Monkey, Spinifex Hopping Mouse, Spinner Dolphin, Spotted Hyena, Spotted Seal, Squirrel Monkey, Striped Dolphin, Stuart's Marsupial Mouse, Stumptail Macaque, Swamp Deer, Swamp Wallaby, Takhi,",,Twitter for Android,0
11,GeekysCorner,I draw on my main @GeekyTheArtist • I'm asexual biromantic and go by any pronouns under the sun • I joke around here to avoid my crippling anxiety,Gay Land With The Bois,False,2022-06-22 02:35:02,"Orangutan, Pacific Striped Dolphin, Patas Monkey, Payton, Domestic Pig, Pig Tailed Macaque, Plains Zebra, Polar Bear, Pretty Faced Wallaby, Proboscis Monkey, Pronghorn, Przewalski's Horse, Pudu, Puku, Quokka, Rabbit, Raccoon, Raccoon Dog, Red Deer, Red Fox, Red Kangaroo,",,Twitter for Android,0
12,Muirenn the gardener 🌿 I'M NOT TIRED,"⚠️TW:CURSED MEMES/SCARY IMAGERY, sb/hb/mute⚠️🥑🐣(25) Shawol since 2010 💎OT5✨I want to disobey the world. We decline all normalcy, you know?","(They/She) Must Follow""-Celine",False,2022-06-20 20:18:31,"On my way to the local playground in my striped helmet, leggings, and dolphin short tracksuit to do some JUMPING https://t.co/rEXYRTCsR1",,Twitter for Android,0
13,ً,"Lonely, lonely, lonely whale 🐋💓             emo bts and whales mostly",THEY! 19,False,2022-06-20 16:08:40,"jimin: striped dolphin 

cousins to the bottlenose, he shares the same attributes caring, incredibly sociable, nurturing just as jimins love language is acts of service, found in warmer climates and in shallower areas like in bays. so the dolphins who pass you on the ferry ride https://t.co/LFxIEhYpbQ",,Twitter for iPhone,0
14,Drew June 2022,"(He/Him) 25 | 🏳️‍🌈 | Cetologist focused on the experience of whale watching. Here to share my experiences and to create more! 😁💕🐋

Opinions my own!",Occupied Nomlaki Land,False,2022-06-19 04:49:51,"#WhaleDayFriday is really more of a feeling than a date - if the Striped Dolphin is a hybrid, then... I'd like to introduce y'all to its child, the Clymene Dolphin (Stenella? clymene)! They live in the Atlantic and Gulf of Mexico, and are DEFINITELY the product of hybridization. https://t.co/craM3YRORP","[{'text': 'WhaleDayFriday', 'indices': [0, 15]}]",Twitter for Android,1
15,Noir 🌸💗@ Comm Work,Art only account of @venusnoiir || Tip Jar https://t.co/MS3XXh6bvm || Commissions CLOSED,,False,2022-06-18 21:33:39,"Reupload with remaining in batch 
All 6️⃣5️⃣💲with option of full price 9️⃣0️⃣💲 with additional sketch

Lesbian Sea Anemone 
Pangender Sea Angel
Trans Striped Dolphin https://t.co/vtpWMdFZVF",,Twitter for iPad,32
16,VICKY ♥️ STUPID O'CLOCK,째냥 is my emotional support cat boy.,🇩🇪 | 🇺🇸 | 🏳️‍🌈,False,2022-06-17 11:46:13,I'm the ugly river dolphin in a sea full of cute striped dolphins,,Twitter for Android,0
17,FASHION - ⭐️fashion | Eyes on you | Online Guide,Las últimas noticias y consejos de moda - Guía de #Moda #Ropa #Zapatos #Carteras - #Emprendedora #Ecuador #Escandinavia Moda Latina con ❤️Latina y 💙Vikinga,,False,2022-06-14 21:58:09,RED FASHION❣️ HDE Womens Rainbow Striped Retro Fashion Dolphin Running Workout Shorts Black - XL https://t.co/a9B4da48Z5 I LOVE RED ❤️ #RedFashion #RedClothes #RedLingerie,,dlvr.it,0
18,Holly Quinn,"I share and post regarding animal welfare and justice for animals.
#StopAnimalAbuse",30248,False,2022-06-23 10:05:49,"10-Year Study Finds New Species Of Bottlenose Dolphin On East Coast

Scientists propose that the coastal form of common bottlenose dolphins found along the U.S. East Coast is a different species.

https://t.co/0RYfWZXJh1 https://t.co/shhqHC5vhK",,Twitter Web App,0
19,Carrollwood Patch,"Local news, alerts, events and more. We’re your source for all things Carrollwood and Northdale.","Carrollwood, FL",False,2022-06-22 14:59:27,Scientists propose that the coastal form of common bottlenose dolphins found along the U.S. East Coast is a different species. https://t.co/cHRpudfJGL,,SocialFlow,0
20,St. Pete Patch,"Local news, alerts, events and more. We’re your source for all things St. Pete.","St Petersburg, FL",False,2022-06-22 14:59:21,Scientists propose that the coastal form of common bottlenose dolphins found along the U.S. East Coast is a different species. https://t.co/4cRSBZkCqk,,SocialFlow,0
21,Safety Harbor Patch,"Local news, alerts, events and more. We’re your source for all things Safety Harbor.","Safety Harbor, FL",False,2022-06-22 14:57:59,Scientists propose that the coastal form of common bottlenose dolphins found along the U.S. East Coast is a different species. https://t.co/sJPn1nrKVJ,,SocialFlow,0
22,Pinellas Patch,"Local news, alerts, events and more. We're your source for all things Pinellas.","Pinellas Park, FL",False,2022-06-22 14:57:59,Scientists propose that the coastal form of common bottlenose dolphins found along the U.S. East Coast is a different species. https://t.co/ZJ3beZQ5Fl,,SocialFlow,0
23,Clearwater Patch,"Local news, alerts, events and more. We’re your source for all things Clearwater.","Clearwater, FL",False,2022-06-22 14:56:54,Scientists propose that the coastal form of common bottlenose dolphins found along the U.S. East Coast is a different species. https://t.co/n5RsSV2eM3,,SocialFlow,0
24,Westchase Patch,"Local news, alerts, events and more. We’re your source for all things Westchase.","Westchase, FL",False,2022-06-22 14:53:50,Scientists propose that the coastal form of common bottlenose dolphins found along the U.S. East Coast is a different species. https://t.co/tCJzPBAHVw,,SocialFlow,0
25,Brandon Patch,"Local news, alerts, events and more. We’re your source for all things Brandon.","Brandon, Fl",False,2022-06-22 14:53:49,Scientists propose that the coastal form of common bottlenose dolphins found along the U.S. East Coast is a different species. https://t.co/WGurANa5y4,,SocialFlow,0
26,Gulfport Patch,"Local news, alerts, events and more. We’re your source for all things Gulfport.","Gulfport, FL",False,2022-06-22 14:53:48,Scientists propose that the coastal form of common bottlenose dolphins found along the U.S. East Coast is a different species. https://t.co/AryYuUUh74,,SocialFlow,0
27,Largo Patch,"Local news, alerts, events and more. We’re your source for all things Largo.","Largo, FL",False,2022-06-22 14:44:07,Scientists propose that the coastal form of common bottlenose dolphins found along the U.S. East Coast is a different species. https://t.co/ScHUfnKtvH,,SocialFlow,0
28,Shaely,,,False,2022-06-22 23:40:40,@hailey_18123 60k rhd and Golden tiger and 2 minions and N bandicoot?,,Twitter for iPhone,0
29,Mommy 😎💪,"I just wanted to say, I love incest.",,False,2022-06-22 02:10:56,@honiloves @ImCoradorable Golden rat or fly peacock for neon bandicoot?,,Twitter for Android,0
30,David M Watson,"“Dr Dave” | Professor of Ecology, educator, maker | ecology, mistletoe, acoustics, conservation | updates on research, family & other beasts #SantalaceaeScience","Wiradjuri Country, Australia",False,2022-06-22 02:10:42,"Catching up with the Wild Deserts team here in Sturt National Park and learned a fancy trick.  If you have a Golden Bandicoot that’s a bit anxious, just give the little scamp a stubby holder to pop their head into and they calm right down! #NewsYouCanUse https://t.co/LGsKN8YLWp",,Twitter for iPad,8
31,Nick #bringbackslycooper 🦝,"OPRESSED GAMER                                         
#Playstation
#Nintendo
#PC
#Persona
#SlyCooper🦝
#StarWars",JOYCONBOYZ ,False,2022-06-22 02:09:59,"@ThaRixer PS1: Crash Bandicoot 3
PS2: Sly 2 
PSP: Daxter
PS3: Uncharted 2
PS Vita: Persona 4 Golden
PS4: Bloodborne
PS5: Miles Morales
SNES: A Link to the Past
N64: Ocarina of Time
GameCube: MK Double Dash
Wii: Twilight Princess
Wii U: Mario Kart 8
Switch: Fire Emblem Three Houses

1/2",,Twitter Web App,0
32,Vita Collector,"Gamer. Husband. Father. Love videogames, Lego, Star Wars and Marvel/DC. I collect PlayStation stuff mainly...",,False,2022-06-17 23:55:41,"@Kjngamer @JoeMiller101 @Muskelsmurf @GermanStrands @JakeKontou @tabbythegirl @PlayVerso @Michael_Jambor @Johnnyytv @HardcoreMetal89 @razkaii Hard question, I keep thinking about it, but probably between Persona 4 Golden, Ys VIII, Ys oath in felghana, uncharted 2, crash bandicoot…. I don’t really know ahha",,Twitter for iPhone,1
33,Ulgo Sonic,,"Cary, NC",False,2022-06-17 00:40:16,@StoolGametime Later my Aunt give me and my brother a PS1 for Christmas. We played the first Crash Bandicoot and Asteroid on it. It wasn't until my brother's birthday that we got the Toys R Us golden N64 with Pokemon Stadium and Army man: Air Combat,,Twitter for Android,0
34,Hi,Hi,,False,2022-06-16 20:49:16,@juvinity fr golden rat and ride Phoenix for mega bandicoot,,Twitter for Android,0
35,International Universities Climate Alliance,The International Universities Climate Alliance represents the leading research universities in climate research globally.,Sydney,False,2022-06-15 23:00:01,"The Wild Desserts Team, a partnership between @unsw &amp; National Park &amp; Wildlife Service, brings hope to the survival of the Golden Bandicoot who has returned to the Strzelecki Desert in NSW after a 100 year absence. 
  
Read more ➡️ https://t.co/PJlMNwZoiJ

#wildlife #conservation",,TweetDeck,1
36,am.curious.sometimes,"Very interested in #Animals & #AnimalProtection. #Anipal #Vegetarian. Enthusiast of reading/writing/listening to music/the study of: film, art, photography…","Hudson County, NJ, USA",False,2022-06-15 20:12:44,First Nations-led WA wildlife sanctuary helps return endangered golden bandicoots to NSW https://t.co/GXb4R5tO77 #science via @CosmosMagazine,,Twitter Web App,0
37,Kattebelletjes,An infinite love for all our fellow animals!!,,False,2022-06-15 13:22:26,First Nations-led WA wildlife sanctuary helps return endangered golden bandicoots to NSW https://t.co/73wIFyMNUn #science via @CosmosMagazine,,Twitter Web App,0
38,Rand Paul's Neighbor - J6 was a coup attempt,I still care about what is right & what is wrong. I am a little nuts but aren't we all. My posts are jokes & I am an international man of mystery. No DM's,Left of Center,False,2022-06-23 15:23:41,It is only a guess but go to go with a republican butt weasel. My second choice would be a Bilby not sure if it is a greater or lesser. https://t.co/iIJ88jYeNQ,,Twitter Web App,1
39,MarTigress 😊🍀🐯💉,She/Her♍️ #Democrat #RESIST;  #BLM; 🏳️‍🌈Ally; #IStandWithUkraine.  Pootie Princess at DK. Kindness matters; Truth matters more.,"Charleston, SC",False,2022-06-23 12:33:53,"@John_Dantzler @Jamesrus42 It's a ""greater bilby"" but I love that you used ""bandicoot,"" which is one of my most favourite words!!

I call the resident House Panther ""crazy liddle baaaaaandicoot!"" almost daily!
😁😁😁😁💙",,Twitter Web App,0
40,Fiona Gumboots 🍃,Massive plant nerd. Bsc with Hons from UTAS in Botany. Everything is my favourite. Except Allocasuarina.,"Hobart, Tasmania",False,2022-06-22 11:15:14,I saw an eastern barred bandicoot today scooting across a paddock into a pile of weeds. It’s the first one I’ve seen that hasn’t been squished on a road!,,Twitter for iPhone,0
41,Nick Volpe,Wildlife Photographer/Filmmaker 📸 🐍🦂 Zookeeper & Guide at Territory Wildlife Park 🐊🐠📍Living on Larrakia land,"Darwin, Northern Territory",False,2022-06-20 13:26:06,@FishGuyKai This is a poor man’s Eastern Barred Bandicoot…,,Twitter for iPhone,0
42,Cøluy ¿,"i draw and like a lot of things | and that random (cool) guy in your replies
alt: @coluycubed","minor, he / him",False,2022-06-20 06:16:57,@CR4Sh_K1D eastern barred bandicoot,,Twitter for Android,0
43,Anna MacDonald,Uses DNA to study wildlife | conservation genetics | molecular ecology | eDNA | Antarctica | photos & camera trap = fun | tweets = mine | 🇬🇧🇦🇺🏳️‍🌈 she/her,"lutruwita/Tasmania, Australia",False,2022-06-18 11:37:59,Eastern barred bandicoot alert! #CameraTrap #WildOz #MammalWatching #bandicute https://t.co/Pbeq4SwYxr,"[{'text': 'CameraTrap', 'indices': [32, 43]}, {'text': 'WildOz', 'indices': [44, 51]}, {'text': 'MammalWatching', 'indices': [52, 67]}, {'text': 'bandicute', 'indices': [68, 78]}]",Twitter for iPhone,5
44,Sam Rye,"Strategies & experiments for social & enviro regen | musings on complexity, design, experimentation, narrative change & ecology | Hon. Kiwi 🥝","Wurundjeri Land, Kulin Nation",False,2022-06-14 10:44:24,@EuanRitchie1 Puff piece in @ausgeo (ft my photography no less) from Zoos Vic + hat tips to Parks Vic and Conservation Volunteers Australia and other partners - https://t.co/gJhp66UIgh,,Twitter for Android,0
45,Gray Wolf,,,False,2022-06-23 19:32:25,@mruniquek received yours? @mindlessrest @El_Koala_Man @CHARLIE_FARR3R @FranciscoRdelax @FUCK_FIAT_NFT @DelgadoSkinny @cslinebacker @antiSOULcialNFT @MoonNFT6 @YevgeniyDubinin @Prankstisci @stevenkranz93 @paulkart20 @nftgabe @HollyHughes6 @JuaanpiG @hello_mvrc @maggiel114 @StefanDuis,,Twitter Web App,0
46,hyaku ! transfem shinsou ♡ (20/30),"13 is a good number •
tr/eng","❅ ʜᴇ/xᴇ 
❅ 𝟷𝟹 
❅ ɪᴤᴛᴊ",False,2022-06-23 19:30:08,"actually done you don't feel good about it. it just makes you feel weird. you /know/ you like the idea of a koala, it even makes you happy when you think about it sometimes, but when it's time to be done for you, it's just a big no-no. you get what im saying?",,Twitter for Android,0
47,Tita,,,False,2022-06-23 19:28:26,@koala_megui_07 @inesmdazevedo autch,,Twitter for iPhone,0
48,hyaku ! transfem shinsou ♡ (20/30),"13 is a good number •
tr/eng","❅ ʜᴇ/xᴇ 
❅ 𝟷𝟹 
❅ ɪᴤᴛᴊ",False,2022-06-23 19:28:23,"you don't seem to feel anything about it. the koala climbs you and itmakes you feel... uncomfortable. you /know/ it's supposed to be a good thing, all of your friends &amp; family have koalas and they seem delightful about it! and you like the idea of it as well- but when its-",,Twitter for Android,0
49,Linda Shaw,"Loves music, animals, having a laugh with friends & getting on with life. Just a little bit fond of the amazingly talented Matt Cardle https://t.co/1kvYjdcfjb","Aberdeenshire, UK",False,2022-06-23 19:27:49,Happy Birthday @alyson_moran enjoy your special day 😊🎵🎶🎵🎶,,Twitter Web App,0
50,hyaku ! transfem shinsou ♡ (20/30),"13 is a good number •
tr/eng","❅ ʜᴇ/xᴇ 
❅ 𝟷𝟹 
❅ ɪᴤᴛᴊ",False,2022-06-23 19:26:26,"it's just aesthetically pleasing to look at. one day, a koala asks if they can climb /you/. you don't feel happy about the idea, but not unhappy either. there's just an indifference. you've seen your friends being climbed- it's obviously supposed to make you feel good but-",,Twitter for Android,0
51,El Naddaha,Here to be your 13th reason,,False,2022-06-23 19:24:50,"@EnvyVanish im an old friend of trash dog stoner, ive been tryna reconnect but idk if hes not getting messagees or if he doesnt wanna talk to me - could u tell him Koala is tryna get in touch

its ok if he just doesnt wanna, but i wanna be sure its not just failure to communicate",,Twitter Web App,0
52,hyaku ! transfem shinsou ♡ (20/30),"13 is a good number •
tr/eng","❅ ʜᴇ/xᴇ 
❅ 𝟷𝟹 
❅ ɪᴤᴛᴊ",False,2022-06-23 19:24:40,imagine you're a tree. weird start i know. so you're a tree in a forest full of trees and there's also koalas there. almost everyday you see your other fellow tree friends being climbed by a koala. and they seem happy about it! it looks comforting for both parties and-,,Twitter for Android,0
53,H.D,ゴールデンレトリーバー飼って3頭目に突入。医療従事者(気づけばベテランの域)。3回目ブースター済み。ボトムズ好き(装甲騎兵な)。現在カメラはaps-cで良いと思う。高性能一眼高いんだよ。,,False,2022-06-23 19:21:55,"@BobDareWhoisBob Koala’s March! Indeed!

Did you know that if you shake a koala march for more than 30 minutes, it becomes a giant chocolate ball?",,Twitter for iPad,0
54,Trader Koala,"I like to draw boxes 📦

I like to catch wicks 🕯

I do not like Eucalyptus 🌿",,False,2022-06-23 19:17:44,@Pino_redux I don't disagree,,Twitter Web App,0
55,GeekysCorner,I draw on my main @GeekyTheArtist • I'm asexual biromantic and go by any pronouns under the sun • I joke around here to avoid my crippling anxiety,Gay Land With The Bois,False,2022-06-22 02:17:28,"Cotton Top Tamarin, Crab Eating Macaque, Crested Black Macaque, Dall's Sheep, Daubenton's Bat, Domestic Dog, Donkey, Doria's Tree Kangaroo, Dugong, Dwarf Cavy, Dwarf Mongoose, Eastern Cottontail Rabbit, Eastern Grey Kangaroo, Elk, Euro (Wallaroo Subspecies), European Bison,",,Twitter for Android,0
56,WWF_Australia,🌳We are working to #RegenerateAustralia - our bold vision to rehabilitate and restore wildlife and habitats and future-proof them against climate disasters.,Sydney Australia,True,2022-06-17 23:00:24,"This Aussie species is known as Mala (rufous hare-wallaby) 🐾

Adult Mala stand about 30cm and are able to survive without free-standing water, as they get all the moisture they need from their diet.

Who has been lucky enough to spot one in the wild? https://t.co/kwX9SHIhpM",,Hootsuite Inc.,4
57,inner city lefty elitist wanker,"Baritone saxophonist, Composer/arranger, she/her/Ms for Science, Environment, Art, Intersectional Feminism. Woodworker. Soy sauce aficionado. ND. Beachbum.",Down Under ,False,2022-06-15 09:20:36,"@EuanRitchie1 @OutbackEco My favourite is the story of the Bridled Nail-tail Wallaby. A fencer who’d read about the extinct macropod in Women’s Weekly saw them on a property. Captive breeding program at Fleays, then re-introduced to Idalia National Park in predator-free enclosures.",,Twitter for iPhone,0
58,DPE Environment and Heritage (inc NPWS),We protect and strengthen NSW’s natural environment by managing the conservation of our environment and energy resources 1300 361 967 | Media 02 9995 5347,"New South Wales, Australia",True,2022-06-23 00:01:09,"Meet Frolic, Banjo and Dwayne the Rock Wallaby...new brush-tailed rock wallaby joeys named by the community.  See all the new 'baby' names at https://t.co/WeL1KttnAl @SCRegister @Sthn_Hland_News @TheRock https://t.co/YG48NGwOnL",,Hootsuite Inc.,0
59,Shelly,"Animals are here WITH us Not FOR us.

Animal Justice Party volunteer.
Vegan🌱
Living on Kaurna country.
#bekindtoeverykind 
#justbeadecenthuman.",Australia,False,2022-06-15 00:15:38,"The brush-tailed rock wallaby ironically is the mammal emblem of ACT, shot to local extinction.
Is this the fate of the shy wallaroo?

The government's despised Kangaroo Cull is responsible for mass graves of macropods, with no verification of species.
#Stopthecull
@pocockdavid https://t.co/AgmTFJtlo5",,Twitter for Android,6
60,Tribe Quokka,#TribeQuokka 😇 | #BAYC 👿 #RivalNFTs | #NFT | @Haka_Labs 💎 discord: https://t.co/V0tXdRcDRQ opensea: https://t.co/2ZsCSCn636,The Den,False,2022-06-23 19:30:02,"Hey Hey Kids!!! These three Legendary Quokka need no Introduction. For More Information and to get your Legendary Quokka, Go to our Auction at https://t.co/zSCkjNAkWP #TribeQuokka #NFTCommunity #TQLegendsAuction https://t.co/xSWu9K5jWc",,Hootsuite Inc.,1
61,Zombie 🧟‍♂️🏳️‍🌈,"Music, Tea, Music, Tea, Music. Sober now, learning to live with & recovering from alcoholism & depression. Lover of trains & mugs. ISFP-T. LGBTQ+. (He/Him)",Somewhere loud and dark.,False,2022-06-23 19:21:55,Time to go home. Finally. I sleeps now.,,Twitter for Android,0
62,Wired for life,metal obsession 🪨//hulk hands 🦾//PCR extraordinaire 🧬// https://t.co/62TDh24WVc #TribeQuokka #tribevibe CryptoMorie7338 #FaMorie,,False,2022-06-23 19:21:21,"@marcelom_eth @TribeQuokka @Dick_Doofus Love the same skins so your quokka kid will have it too!
Welcome to the Tribe!",,Twitter for iPhone,0
63,Korea proxy purchase 대리구매 양도,"📍Korean website buying service/ proxy purchase/videocall application help service📍Korean bank transfer
📍korean address

⭕ PayPal ⭕en/es ⭕DM/kakao

🇵🇪 Based",,False,2022-06-23 19:12:52,@IMA4kNC6CqtouWr Send me DM,,Twitter for Android,0
64,Tribe Quokka,#TribeQuokka 😇 | #BAYC 👿 #RivalNFTs | #NFT | @Haka_Labs 💎 discord: https://t.co/V0tXdRcDRQ opensea: https://t.co/2ZsCSCn636,The Den,False,2022-06-23 19:00:47,Thank you New York for hosting Tribe Quokka at this year's NFT-NYC. It has been a blast!!!! https://t.co/97IfuI4NvS,,Hootsuite Inc.,2
65,TildaSaysHi,"Someone get me off of Twitter I have stuff to do
(she/her)",,False,2022-06-23 18:53:44,"@dawnuayo Perfect description ""quokka smile"" 💯",,Twitter for Android,0
66,hourly han selca,tweet 'hi @hanjiselcabot' to get a han selca ! the bot is still a work in progress :) the selcas are repeating now i cant update the bot rn bc im busy sorry!,admin he/him,False,2022-06-23 18:48:51,wild quokka appears! https://t.co/zrEZe2SsY3,,"Cheap Bots, Done Quick!",0
67,sav🫧,#KESHI: might go to war with heaven for keeping me away from you🪐,18 they/them,False,2022-06-23 18:36:25,"got a quokka cushion, dwaekki trash bin.. &amp; a wolf chan tote… we splurged a bit💀 lowkey wish i got another cushion but i don’t need to be spending money like that 😭",,Twitter for iPhone,0
68,Tribe Quokka,#TribeQuokka 😇 | #BAYC 👿 #RivalNFTs | #NFT | @Haka_Labs 💎 discord: https://t.co/V0tXdRcDRQ opensea: https://t.co/2ZsCSCn636,The Den,False,2022-06-23 18:30:10,Have you bid on your favorite Quokka Legend? Better Hurry!!! Auction Closes Tomorrow  at 6pm EDT https://t.co/yHXzpUSsD3,,Hootsuite Inc.,4
69,Sleepflower,"From the many but I respect and understand the will of other nations. Indie music, cats, manics, latina.
I read and reply in Spanish sometimes, sorry.",Somewhere online,False,2022-06-23 18:29:29,"And if I'm an Australian animal with a womb, I could be wombat, quokka or a sugar glidder. I just can't identify with a kangaroo.",,Twitter for Android,0
70,AbbyBulmer,"She/her. Artist on Claire: Justice Ninja and DOGGO for The Phoenix, covers for IDWs Sonic, storyboard artist!",UK.,False,2022-06-16 10:52:27,And I actually saw the dusky pademelon out! https://t.co/NXs38qE9nk,,Twitter for iPhone,1
71,Diana Fisher,"Mammal ecologist, conservation scientist Uni of Qld. Melanesian & Australian nature, gardens. IUCN Marsupial & Monotreme Species Specialist Grp cochair @OzMMSSG","Brisbane, Queensland",False,2022-06-23 05:08:40,"The Critically Endangered #Sulawesi endemic marsupial the Talaud bear cuscus is in big trouble. @sherzade_o, Progres-Indonesia with support from IUCN @OzMMSSG are increasing this species' chance of survival through community projects @IUCN_ASAP @aciucn    https://t.co/By4RDcADfx","[{'text': 'Sulawesi', 'indices': [26, 35]}]",Twitter Web App,1
72,Sheherazade (she/her),"Co-Executive Director PROGRES, conserving overlooked species in Sulawesi| Gator @UFWildlife alumni| Starting PhD @ESPM_Berkeley funded by @FulbrightID",Indonesia,False,2022-06-23 02:02:14,"Find out our journey to save Talaud Cuscus with the local community on Salibabu here: https://t.co/H3uRRASgnA. 

We are also grateful for the support from BKSDA and Dishut Sulawesi Utara, @IUCN_ASAP, @SArtenschutz, and IUCN EDGE Internal Grant with Prof. Diana Fisher",,Twitter Web App,1
73,Sean Mowbray,"Writer. #Environment, #conservation and #ancienthistory",,False,2022-06-22 19:10:09,"Conservation group Progres Sulawesi is spearheading a community-based program to protect the little-known Talaud bear cuscus across the island of Salibabu, which it hopes can serve as a stronghold for the tree-dwelling animal. 

Latest for @mongabay 

https://t.co/84pYUgsQlW",,Twitter Web App,28
74,Tom Fitton 🇺🇦,"Progressive, eco-socialist, and Green Party member. Interests include, but not limited to wildlife, conservation, history, and photography (he/him)",Green Street Green,False,2022-06-23 07:36:36,"Plans to log parts of Victoria's Wombat Forest will be scaled back, citizen scientists say, after they uncovered a population hotspot for greater gliders.

https://t.co/Gti99zEgW9",,Twitter for iPhone,0
75,🌈 Gentleman Jack (SewerRat)🌈,"Democratic Socialist; “the standard you walk past, is the standard you set""; #AnneLister Say NO to Animal cruelty 🚫DMs",Australia,False,2022-06-23 07:15:37,New calls to protect forest from logging after discovery of high densities of threatened greater glider https://t.co/eUHbtB3G0s,,Twitter for iPhone,0
76,Eco-shout,"Eco-shout is a catalyst to action for environmental and social justice. Get skills, get active and help grow the grassroots. Always will be Aboriginal land.",Melbourne,False,2022-06-23 05:46:11,"@MaryAnneThomas Victoria's were promised a National Park to protect threatened species like the Greater Glider facing extinction. Why is your logging agency destroying #WombatForest?

#LaborGreenwash

https://t.co/bcIhMP0AOX",,Twitter Web App,3
77,Rosemary Storey,,,False,2022-06-23 04:23:48,"⁦@MaryAnneThomas⁩ what are planning to do about this?
Greater glider population find in Wombat Forest triggers new calls for protection from logging - ABC News https://t.co/ZdmmYdOvqs",,Twitter for iPhone,19
78,💧John Holmes🐨,,"Birraranga, unceded land of the Kulin nations",False,2022-06-23 03:53:33,Greater glider population find in Wombat Forest triggers new calls for protection from logging https://t.co/YvOBF81RY8 via @ABCaustralia,,Twitter Web App,2
